relative_hour_bucket,transaction_count,amount_usd,product_top,product_top_share,unique_product,unique_card1_proxy,card4_top,card4_top_share,addr2_top,addr2_top_share,identity_coverage,device_type_top,device_type_top_share,labelled_fraud_count,labelled_fraud_rate,labelled_fraud_amount_usd
4061,28,4650.956,W,0.5357142857142857,3,23,visa,0.5714285714285714,87.0,0.5714285714285714,0.39285714285714285,desktop,0.25,2,0.07142857142857142,221.762
4062,26,2144.137,W,0.7692307692307693,3,24,mastercard,0.6153846153846154,87.0,0.8076923076923077,0.23076923076923078,mobile,0.15384615384615385,1,0.038461538461538464,54.5
4063,8,547.85,W,0.875,2,6,visa,0.875,87.0,0.875,0.125,mobile,0.125,0,0.0,
4064,6,720.5840000000001,W,0.6666666666666666,2,5,mastercard,0.8333333333333334,87.0,0.6666666666666666,0.3333333333333333,desktop,0.3333333333333333,2,0.3333333333333333,4.584
4065,21,2254.5499999999993,W,0.9523809523809523,2,19,visa,0.7619047619047619,87.0,1.0,0.047619047619047616,desktop,0.047619047619047616,0,0.0,
4066,32,7666.76,W,0.9375,2,28,visa,0.625,87.0,1.0,0.0625,desktop,0.0625,0,0.0,
4067,69,7557.744000000001,W,0.8115942028985508,4,51,visa,0.782608695652174,87.0,0.9565217391304348,0.17391304347826086,desktop,0.14492753623188406,4,0.057971014492753624,123.98599999999999
4068,103,16461.786,W,0.8543689320388349,4,88,visa,0.6601941747572816,87.0,0.912621359223301,0.14563106796116504,mobile,0.07766990291262135,2,0.019417475728155338,121.95
4069,138,31510.775999999998,W,0.8405797101449275,5,111,visa,0.6811594202898551,87.0,0.927536231884058,0.15217391304347827,desktop,0.10144927536231885,7,0.050724637681159424,1663.774
4070,179,21514.116,W,0.7541899441340782,5,134,visa,0.659217877094972,87.0,0.888268156424581,0.24022346368715083,desktop,0.12849162011173185,10,0.055865921787709494,1615.8110000000001
4071,195,53720.564999999995,W,0.8564102564102564,5,137,visa,0.6051282051282051,87.0,0.9179487179487179,0.13846153846153847,mobile,0.07692307692307693,7,0.035897435897435895,774.7539999999999
4072,212,39768.041,W,0.8018867924528302,5,147,visa,0.6462264150943396,87.0,0.9056603773584906,0.19811320754716982,desktop,0.09905660377358491,10,0.04716981132075472,1199.572
4073,242,36297.827000000005,W,0.8553719008264463,5,158,visa,0.6528925619834711,87.0,0.9173553719008265,0.128099173553719,desktop,0.07851239669421488,3,0.012396694214876033,464.95
4074,214,43414.79,W,0.822429906542056,5,150,visa,0.6822429906542056,87.0,0.897196261682243,0.17757009345794392,desktop,0.102803738317757,6,0.028037383177570093,1328.4479999999999
4075,206,28437.393000000004,W,0.8495145631067961,5,144,visa,0.6990291262135923,87.0,0.9077669902912622,0.14563106796116504,mobile,0.0825242718446602,8,0.038834951456310676,509.76500000000004
4076,226,27477.852,W,0.8097345132743363,5,169,visa,0.6150442477876106,87.0,0.9070796460176991,0.18584070796460178,mobile,0.12389380530973451,16,0.07079646017699115,2119.1440000000002
4077,237,36697.074,W,0.8396624472573839,5,158,visa,0.6371308016877637,87.0,0.9029535864978903,0.15611814345991562,desktop,0.0970464135021097,9,0.0379746835443038,1118.62
4078,209,26778.708,W,0.8373205741626795,5,145,visa,0.631578947368421,87.0,0.8947368421052632,0.16267942583732056,mobile,0.09569377990430622,3,0.014354066985645933,189.18
4079,213,24468.79,W,0.7136150234741784,5,138,visa,0.647887323943662,87.0,0.812206572769953,0.28169014084507044,mobile,0.15023474178403756,21,0.09859154929577464,1013.08
4080,202,21887.522,W,0.7772277227722773,5,131,visa,0.7079207920792079,87.0,0.8267326732673267,0.22277227722772278,desktop,0.15346534653465346,5,0.024752475247524754,581.789
4081,118,13222.325,W,0.847457627118644,5,93,visa,0.7796610169491526,87.0,0.923728813559322,0.15254237288135594,mobile,0.11016949152542373,4,0.03389830508474576,1886.0
4082,114,10648.705000000002,W,0.6842105263157895,5,83,visa,0.6929824561403509,87.0,0.7543859649122807,0.3157894736842105,mobile,0.18421052631578946,3,0.02631578947368421,130.029
4083,74,7538.304,W,0.6621621621621622,4,58,visa,0.5540540540540541,87.0,0.7027027027027027,0.33783783783783783,mobile,0.24324324324324326,8,0.10810810810810811,300.96400000000006
4084,41,3981.087,C,0.5121951219512195,3,30,visa,0.7073170731707317,87.0,0.4878048780487805,0.6341463414634146,desktop,0.34146341463414637,2,0.04878048780487805,68.489
4085,19,2673.169,W,0.5789473684210527,3,15,visa,0.7368421052631579,87.0,0.631578947368421,0.42105263157894735,desktop,0.2631578947368421,1,0.05263157894736842,1384.95
4086,22,2075.83,W,0.5454545454545454,2,17,visa,0.5909090909090909,87.0,0.5454545454545454,0.45454545454545453,mobile,0.36363636363636365,6,0.2727272727272727,327.751
4087,5,2246.4700000000003,W,1.0,1,5,visa,0.8,87.0,1.0,0.0,,,0,0.0,
4088,4,533.95,W,1.0,1,4,mastercard,0.5,87.0,1.0,0.0,,,0,0.0,
4089,9,590.1429999999999,W,0.8888888888888888,2,8,visa,0.5555555555555556,87.0,0.8888888888888888,0.1111111111111111,mobile,0.1111111111111111,2,0.2222222222222222,102.343
4090,21,2515.6519999999996,W,0.7142857142857143,4,17,mastercard,0.47619047619047616,87.0,0.8571428571428571,0.2857142857142857,desktop,0.14285714285714285,0,0.0,
4091,29,3831.493,W,0.7931034482758621,4,19,visa,0.7931034482758621,87.0,0.896551724137931,0.20689655172413793,mobile,0.10344827586206896,0,0.0,
4092,69,7647.237,W,0.8115942028985508,5,51,visa,0.7536231884057971,87.0,0.9710144927536232,0.18840579710144928,desktop,0.10144927536231885,1,0.014492753623188406,334.99
4093,87,13332.444000000003,W,0.7586206896551724,5,74,visa,0.6436781609195402,87.0,0.9425287356321839,0.2413793103448276,desktop,0.14942528735632185,1,0.011494252873563218,49.0
4094,114,12705.974,W,0.7280701754385965,5,92,visa,0.6666666666666666,87.0,0.868421052631579,0.2631578947368421,mobile,0.13157894736842105,9,0.07894736842105263,1041.603
4095,134,18482.515,W,0.8731343283582089,5,106,visa,0.7089552238805971,87.0,0.9552238805970149,0.12686567164179105,mobile,0.08208955223880597,3,0.022388059701492536,363.5
4096,172,30414.857,W,0.813953488372093,5,119,visa,0.6627906976744186,87.0,0.9593023255813954,0.1569767441860465,mobile,0.0872093023255814,5,0.029069767441860465,268.366
4097,190,23929.369,W,0.7842105263157895,5,120,visa,0.6736842105263158,87.0,0.9,0.21052631578947367,desktop,0.13157894736842105,16,0.08421052631578947,1659.7979999999998
4098,141,15491.731,W,0.8439716312056738,5,113,visa,0.6524822695035462,87.0,0.9078014184397163,0.15602836879432624,mobile,0.09219858156028368,7,0.04964539007092199,658.253
4099,169,18957.902000000002,W,0.834319526627219,5,124,visa,0.5857988165680473,87.0,0.9171597633136095,0.15976331360946747,mobile,0.10650887573964497,2,0.011834319526627219,126.95
4100,177,26478.975000000002,W,0.7796610169491526,5,127,visa,0.672316384180791,87.0,0.8757062146892656,0.22033898305084745,desktop,0.11864406779661017,7,0.03954802259887006,904.811
4101,163,15768.411,W,0.8711656441717791,5,119,visa,0.6687116564417178,87.0,0.901840490797546,0.11042944785276074,desktop,0.06748466257668712,4,0.024539877300613498,287.0
4102,169,17361.134,W,0.8106508875739645,5,116,visa,0.6094674556213018,87.0,0.8698224852071006,0.1893491124260355,desktop,0.11242603550295859,4,0.023668639053254437,184.95
4103,166,18205.128000000004,W,0.7771084337349398,5,114,visa,0.6626506024096386,87.0,0.891566265060241,0.20481927710843373,desktop,0.12048192771084337,11,0.06626506024096386,2297.776
4104,148,14657.466000000002,W,0.8581081081081081,5,115,visa,0.6418918918918919,87.0,0.9054054054054054,0.14189189189189189,desktop,0.08108108108108109,2,0.013513513513513514,309.0
4105,110,9081.521,W,0.8181818181818182,4,86,visa,0.7090909090909091,87.0,0.8545454545454545,0.18181818181818182,mobile,0.12727272727272726,2,0.01818181818181818,250.0
4106,91,10202.657000000001,W,0.8901098901098901,4,70,visa,0.7142857142857143,87.0,0.9120879120879121,0.10989010989010989,mobile,0.07692307692307693,3,0.03296703296703297,632.0
4107,82,7658.567,W,0.5853658536585366,4,58,visa,0.6951219512195121,87.0,0.6463414634146342,0.3902439024390244,mobile,0.1951219512195122,8,0.0975609756097561,807.8720000000001
4108,46,4379.143,W,0.4782608695652174,4,29,visa,0.7391304347826086,87.0,0.6304347826086957,0.5217391304347826,mobile,0.391304347826087,4,0.08695652173913043,435.34000000000003
4109,21,2064.294,W,0.6666666666666666,4,16,visa,0.8095238095238095,87.0,0.8095238095238095,0.3333333333333333,mobile,0.3333333333333333,2,0.09523809523809523,42.79
4110,11,565.308,W,0.5454545454545454,4,11,visa,0.45454545454545453,87.0,0.7272727272727273,0.45454545454545453,desktop,0.2727272727272727,0,0.0,
4111,14,1276.9300000000003,C,0.5,3,13,visa,0.5714285714285714,87.0,0.5,0.6428571428571429,mobile,0.35714285714285715,2,0.14285714285714285,600.0
4112,5,349.4,W,1.0,1,5,visa,0.6,87.0,1.0,0.0,,,1,0.2,126.0
4113,10,1431.509,W,0.8,2,8,visa,0.7,87.0,0.8,0.2,mobile,0.2,0,0.0,
4114,7,2242.95,W,0.8571428571428571,2,7,mastercard,0.42857142857142855,87.0,1.0,0.14285714285714285,mobile,0.14285714285714285,0,0.0,
4115,22,2058.3559999999998,W,0.6363636363636364,4,18,visa,0.45454545454545453,87.0,0.8181818181818182,0.36363636363636365,mobile,0.36363636363636365,2,0.09090909090909091,127.88
4116,40,6369.106,W,0.925,3,32,visa,0.725,87.0,0.975,0.075,mobile,0.075,0,0.0,
4117,136,14503.387,S,0.5220588235294118,5,55,mastercard,0.6764705882352942,87.0,0.9558823529411765,0.6176470588235294,desktop,0.5367647058823529,2,0.014705882352941176,863.0
4118,238,24450.241,S,0.5672268907563025,5,86,mastercard,0.7310924369747899,87.0,0.9327731092436975,0.680672268907563,desktop,0.6008403361344538,1,0.004201680672268907,34.0
4119,261,27774.259000000002,S,0.5670498084291188,4,94,mastercard,0.6743295019157088,87.0,0.9540229885057471,0.6436781609195402,desktop,0.5938697318007663,3,0.011494252873563218,119.96600000000001
4120,182,17170.729,W,0.5274725274725275,5,102,mastercard,0.5494505494505495,87.0,0.8516483516483516,0.46703296703296704,desktop,0.32967032967032966,8,0.04395604395604396,411.058
4121,166,17274.619,W,0.7409638554216867,5,116,visa,0.6385542168674698,87.0,0.8614457831325302,0.25301204819277107,desktop,0.13253012048192772,1,0.006024096385542169,25.95
4122,159,18697.632,W,0.8427672955974843,5,113,visa,0.710691823899371,87.0,0.9182389937106918,0.1509433962264151,mobile,0.08176100628930817,3,0.018867924528301886,180.0
4123,179,21287.383,W,0.8435754189944135,5,131,visa,0.659217877094972,87.0,0.9217877094972067,0.1452513966480447,mobile,0.0782122905027933,3,0.01675977653631285,391.95
4124,195,21745.453,W,0.7025641025641025,5,129,visa,0.5846153846153846,87.0,0.9025641025641026,0.2923076923076923,desktop,0.1641025641025641,2,0.010256410256410256,111.956
4125,178,19680.754,W,0.7134831460674157,5,117,visa,0.5393258426966292,87.0,0.9382022471910112,0.2640449438202247,desktop,0.1853932584269663,3,0.016853932584269662,494.795
4126,227,24654.762000000002,W,0.5418502202643172,5,114,mastercard,0.5242290748898678,87.0,0.920704845814978,0.4581497797356828,desktop,0.3832599118942731,9,0.039647577092511016,1501.834
4127,267,26351.211000000003,W,0.48314606741573035,5,111,mastercard,0.5730337078651685,87.0,0.947565543071161,0.5093632958801498,desktop,0.44569288389513106,7,0.026217228464419477,532.6759999999999
4128,369,37306.776000000005,S,0.5257452574525745,5,123,mastercard,0.6422764227642277,87.0,0.9539295392953929,0.6205962059620597,desktop,0.5528455284552846,9,0.024390243902439025,2566.2309999999998
4129,156,13930.114,W,0.75,5,96,visa,0.6858974358974359,87.0,0.9166666666666666,0.25,desktop,0.16025641025641027,3,0.019230769230769232,295.718
4130,136,13216.396,W,0.7941176470588235,5,99,visa,0.6911764705882353,87.0,0.8897058823529411,0.19852941176470587,mobile,0.11764705882352941,0,0.0,
4131,93,12895.422000000006,W,0.8709677419354839,4,71,visa,0.7741935483870968,87.0,0.9032258064516129,0.11827956989247312,mobile,0.07526881720430108,3,0.03225806451612903,120.984
4132,49,8550.455000000002,W,0.7755102040816326,3,39,visa,0.7755102040816326,87.0,0.7755102040816326,0.22448979591836735,mobile,0.20408163265306123,2,0.04081632653061224,1112.287
4133,36,4361.554,W,0.6944444444444444,4,31,visa,0.5833333333333334,87.0,0.75,0.3055555555555556,mobile,0.25,0,0.0,
4134,30,2957.917,W,0.9333333333333333,2,20,visa,0.8666666666666667,87.0,0.9,0.06666666666666667,desktop,0.03333333333333333,0,0.0,
4135,11,1118.605,W,0.6363636363636364,3,11,visa,0.6363636363636364,87.0,0.7272727272727273,0.36363636363636365,mobile,0.2727272727272727,0,0.0,
4136,5,381.8,W,0.8,2,4,visa,1.0,87.0,1.0,0.2,mobile,0.2,0,0.0,
4137,11,1961.6750000000002,W,0.8181818181818182,3,11,visa,0.6363636363636364,87.0,0.9090909090909091,0.18181818181818182,desktop,0.09090909090909091,0,0.0,
4138,33,3254.821,W,0.7878787878787878,4,26,visa,0.48484848484848486,87.0,0.9696969696969697,0.21212121212121213,desktop,0.18181818181818182,0,0.0,
4139,65,7462.762,W,0.8615384615384616,5,48,visa,0.6615384615384615,87.0,0.9846153846153847,0.13846153846153847,desktop,0.09230769230769231,1,0.015384615384615385,34.0
4140,76,10939.795000000004,W,0.8947368421052632,5,65,visa,0.6842105263157895,87.0,0.9605263157894737,0.10526315789473684,desktop,0.05263157894736842,0,0.0,
4141,128,17572.927,W,0.7265625,5,73,visa,0.609375,87.0,0.9765625,0.25,desktop,0.2265625,4,0.03125,340.95
4142,162,20656.127999999997,W,0.8395061728395061,5,119,visa,0.6666666666666666,87.0,0.9320987654320988,0.15432098765432098,desktop,0.08024691358024691,2,0.012345679012345678,588.0
4143,193,25955.15,W,0.6735751295336787,5,118,visa,0.5077720207253886,87.0,0.9533678756476683,0.32642487046632124,desktop,0.2849740932642487,3,0.015544041450777202,118.0
4144,212,31766.313000000002,W,0.8066037735849056,5,152,visa,0.5849056603773585,87.0,0.9009433962264151,0.18396226415094338,desktop,0.12264150943396226,8,0.03773584905660377,2005.8
4145,185,34876.001000000004,W,0.8162162162162162,5,137,visa,0.6378378378378379,87.0,0.9351351351351351,0.16756756756756758,desktop,0.11351351351351352,0,0.0,
4146,178,26839.298000000003,W,0.7696629213483146,5,126,visa,0.6179775280898876,87.0,0.898876404494382,0.2247191011235955,desktop,0.12359550561797752,8,0.0449438202247191,3459.1699999999996
4147,176,38433.625,W,0.8920454545454546,5,126,visa,0.6420454545454546,87.0,0.9431818181818182,0.10795454545454546,desktop,0.07386363636363637,5,0.028409090909090908,3482.95
4148,244,38693.79,W,0.8360655737704918,5,169,visa,0.6065573770491803,87.0,0.9180327868852459,0.1598360655737705,desktop,0.11065573770491803,6,0.02459016393442623,1378.912
4149,206,29315.934999999998,W,0.7718446601941747,5,135,visa,0.6650485436893204,87.0,0.8543689320388349,0.22815533980582525,desktop,0.1407766990291262,16,0.07766990291262135,1922.661
4150,226,34417.966,W,0.8761061946902655,5,159,visa,0.6902654867256637,87.0,0.911504424778761,0.11946902654867257,desktop,0.07079646017699115,7,0.030973451327433628,665.207
4151,180,23683.818,W,0.85,5,128,visa,0.6555555555555556,87.0,0.8777777777777778,0.15,mobile,0.08888888888888889,4,0.022222222222222223,718.985
4152,186,23525.902000000002,W,0.8655913978494624,5,137,visa,0.6935483870967742,87.0,0.946236559139785,0.13440860215053763,mobile,0.08602150537634409,6,0.03225806451612903,1726.1840000000002
4153,200,19717.451,W,0.7,5,145,visa,0.6,87.0,0.82,0.3,mobile,0.17,11,0.055,649.502
4154,147,12992.332,W,0.8163265306122449,5,106,visa,0.7210884353741497,87.0,0.8639455782312925,0.1836734693877551,desktop,0.09523809523809523,3,0.02040816326530612,411.003
4155,94,9673.390000000003,W,0.7446808510638298,5,69,visa,0.7553191489361702,87.0,0.8191489361702128,0.2553191489361702,desktop,0.13829787234042554,2,0.02127659574468085,389.95
4156,56,4122.253,W,0.5357142857142857,3,40,visa,0.6607142857142857,87.0,0.5535714285714286,0.4642857142857143,mobile,0.2857142857142857,5,0.08928571428571429,47.031
4157,29,2444.5910000000003,W,0.5172413793103449,4,21,visa,0.8620689655172413,87.0,0.6551724137931034,0.4827586206896552,desktop,0.27586206896551724,6,0.20689655172413793,51.522
4158,18,2224.634,W,0.8333333333333334,4,17,visa,0.6111111111111112,87.0,0.9444444444444444,0.16666666666666666,desktop,0.16666666666666666,0,0.0,
4159,14,2193.032,W,0.5714285714285714,4,10,visa,0.7142857142857143,87.0,0.7142857142857143,0.42857142857142855,desktop,0.2857142857142857,3,0.21428571428571427,212.084
4160,5,420.34999999999997,W,1.0,1,5,mastercard,0.6,87.0,1.0,0.0,,,0,0.0,
4161,19,3678.45,W,1.0,1,13,visa,0.7894736842105263,87.0,1.0,0.0,,,1,0.05263157894736842,944.0
4162,29,5690.9,W,0.9310344827586207,2,25,visa,0.6206896551724138,87.0,0.9655172413793104,0.06896551724137931,mobile,0.06896551724137931,0,0.0,
4163,51,4999.14,W,0.9411764705882353,3,34,visa,0.5098039215686274,87.0,1.0,0.058823529411764705,mobile,0.0392156862745098,0,0.0,
4164,76,11063.549000000003,W,0.8552631578947368,5,61,visa,0.5657894736842105,87.0,0.9868421052631579,0.14473684210526316,mobile,0.07894736842105263,1,0.013157894736842105,107.95
4165,120,16799.644,W,0.8666666666666667,5,91,visa,0.6666666666666666,87.0,0.95,0.11666666666666667,desktop,0.075,5,0.041666666666666664,771.95
4166,157,21772.374,W,0.8726114649681529,5,116,visa,0.6624203821656051,87.0,0.9490445859872612,0.11464968152866242,desktop,0.08917197452229299,4,0.025477707006369428,301.806
4167,156,23088.188000000002,W,0.7243589743589743,5,116,visa,0.6730769230769231,87.0,0.8846153846153846,0.2564102564102564,desktop,0.1987179487179487,10,0.0641025641025641,5211.842
4168,219,44474.365,W,0.7351598173515982,5,155,visa,0.6986301369863014,87.0,0.8127853881278538,0.2602739726027397,desktop,0.1461187214611872,30,0.136986301369863,2588.7660000000005
4169,167,25935.167999999998,W,0.7485029940119761,5,120,visa,0.6586826347305389,87.0,0.8562874251497006,0.24550898203592814,mobile,0.12574850299401197,5,0.029940119760479042,515.356
4170,191,32364.921000000002,W,0.7958115183246073,5,137,visa,0.6596858638743456,87.0,0.9267015706806283,0.19895287958115182,desktop,0.14659685863874344,9,0.04712041884816754,1630.517
4171,179,33335.365999999995,W,0.7932960893854749,5,127,visa,0.7430167597765364,87.0,0.9329608938547486,0.18994413407821228,desktop,0.1452513966480447,10,0.055865921787709494,2684.223
4172,188,26138.932,W,0.8191489361702128,5,133,visa,0.675531914893617,87.0,0.8882978723404256,0.17553191489361702,mobile,0.09042553191489362,5,0.026595744680851064,485.755
4173,166,23079.903000000006,W,0.8734939759036144,5,127,visa,0.6686746987951807,87.0,0.9096385542168675,0.12650602409638553,mobile,0.06626506024096386,7,0.04216867469879518,1200.8959999999997
4174,221,29666.050000000003,W,0.8009049773755657,5,148,visa,0.6289592760180995,87.0,0.8733031674208145,0.19004524886877827,desktop,0.14027149321266968,12,0.05429864253393665,1502.814
4175,178,24036.973,W,0.8146067415730337,5,140,visa,0.7078651685393258,87.0,0.8764044943820225,0.17415730337078653,desktop,0.09550561797752809,7,0.03932584269662921,367.608
4176,157,17619.191000000003,W,0.8343949044585988,5,115,visa,0.6496815286624203,87.0,0.9235668789808917,0.15286624203821655,desktop,0.10191082802547771,3,0.01910828025477707,379.349
